id,genre
53113,Drama
53113,Romance
17037,Comedy
17037,Family
26598,Music
9821,Drama
9821,Comedy
9820,Comedy
9820,Family
9820,Romance
10215,Comedy
10215,Drama
10215,Fantasy
10215,Romance
297,Fantasy
297,Drama
297,Romance
1878,Adventure
1878,Drama
1878,Comedy
9798,Action
9798,Drama
9798,Thriller
15037,Comedy
15037,Romance
9429,Comedy
9429,Romance
9429,Music
6068,Comedy
6068,Action
6068,Adventure
6068,Romance
37526,Thriller
37526,Horror
8656,Action
8656,Drama
8656,Science Fiction
18937,Fantasy
18937,Animation
18937,Drama
18937,Romance
18937,Family
46122,Documentary
35680,Family
35680,Comedy
35680,Drama
18316,Action
9417,Action
9417,Adventure
9417,Comedy
6435,Romance
6435,Comedy
6435,Fantasy
2109,Action
2109,Comedy
2109,Crime
95,Action
95,Thriller
95,Science Fiction
95,Adventure
41417,Action
41417,Adventure
41417,Thriller
9464,Drama
9464,Romance
9464,Comedy
10704,Action
10704,Science Fiction
9458,Action
9458,Drama
9458,Thriller
9458,Crime
44625,Drama
44625,Horror
44625,Mystery
44625,Thriller
9882,Drama
9882,Action
9882,Thriller
9882,Crime
12488,Thriller
8545,Comedy
8545,Drama
8545,Music
14013,Comedy
14577,Comedy
33719,Animation
33719,Family
33719,Music
16980,Comedy
16980,Drama
16980,Romance
9713,Drama
9713,Comedy
11551,Comedy
11551,Adventure
11551,Fantasy
11551,Science Fiction
11551,Action
11545,Comedy
11545,Drama
42848,Drama
42848,Mystery
42848,Romance
42848,Thriller
17915,Drama
17915,Music
17915,Romance
544,Romance
544,Comedy
16148,Comedy
16148,Crime
16148,Drama
20377,Animation
20377,Family
13795,Documentary
9466,Drama
9466,Comedy
13151,Animation
13151,Mystery
13151,Family
13151,Horror
17337,Animation
17337,Adventure
17337,Family
10312,Comedy
10312,Drama
6396,Comedy
6396,Drama
6396,Crime
6396,Music
208195,Thriller
9489,Comedy
9489,Romance
795,Romance
795,Drama
795,Fantasy
8741,Drama
8741,History
8741,War
10663,Comedy
12706,Drama
12706,Thriller
14439,Comedy
14439,Drama
14439,War
14439,TV Movie
9715,Romance
9715,Drama
9715,Comedy
12538,Comedy
12538,Romance
1808,Drama
1808,Music
9313,Adventure
9313,Action
9313,Drama
51985,Animation
51985,Family
51985,Comedy
25751,Horror
25751,Thriller
9844,Comedy
9844,Drama
8583,Drama
8583,Romance
39437,Drama
39437,Thriller
39437,Horror
9448,Action
9448,Adventure
9448,Comedy
9448,Thriller
9448,Crime
9448,Drama
104846,Documentary
104846,TV Movie
10674,Animation
10674,Family
10674,Adventure
17127,Comedy
17127,Drama
17127,Romance
1389,Romance
1389,Comedy
1389,Crime
