id,genre
12620,Romance
12620,Comedy
11665,Action
11665,Comedy
11665,Thriller
11671,Drama
11671,Romance
8909,Action
8909,Thriller
8909,Crime
12184,Drama
12184,Romance
12184,History
9381,Action
9381,Adventure
9381,Science Fiction
9381,Thriller
11499,Drama
11499,History
11260,Comedy
11260,Science Fiction
11260,Adventure
11260,Family
7555,Action
7555,Thriller
7555,War
14863,Horror
14863,Fantasy
14863,Action
14863,Adventure
14863,TV Movie
8676,Adventure
8676,Romance
8676,Comedy
1726,Action
1726,Science Fiction
1726,Adventure
8065,Drama
8065,Crime
18533,Drama
18533,Action
18533,Crime
8461,Thriller
8461,Horror
12222,Animation
12222,Comedy
12222,Family
12222,Adventure
12222,Fantasy
13510,Horror
13510,Thriller
8926,Drama
11887,Comedy
11887,Romance
11887,Drama
11887,Family
11887,Music
14914,Drama
31216,Drama
31216,Romance
12182,Comedy
12182,Music
12182,Drama
1724,Science Fiction
1724,Action
1724,Adventure
8338,Drama
8338,Mystery
8338,Science Fiction
8338,Thriller
8321,Comedy
8321,Drama
8321,Crime
8645,Thriller
8645,Science Fiction
13291,Drama
13291,Action
13291,Thriller
13291,Crime
5759,Comedy
5759,Drama
5759,Horror
13078,Drama
10202,Fantasy
10202,Comedy
10202,Family
10202,Romance
12165,Drama
12165,Romance
12165,Crime
14306,Comedy
14306,Family
13655,Music
13655,Comedy
13655,Drama
13655,Romance
13655,Family
13655,TV Movie
11917,Horror
11917,Thriller
11917,Crime
10764,Adventure
10764,Action
10764,Thriller
10764,Crime
13279,Drama
13279,Crime
13279,Thriller
13523,Comedy
13523,Adventure
13523,Romance
10200,Drama
10200,Science Fiction
10200,Thriller
13053,Animation
13053,Family
13053,Adventure
13053,Comedy
1266,Action
1266,Crime
1266,Drama
1266,Thriller
14728,Fantasy
14728,Adventure
14728,Comedy
13090,Comedy
13090,Drama
14098,Horror
10201,Comedy
10201,Romance
11321,Drama
8055,Drama
8055,Romance
8848,Thriller
8848,Crime
8848,Drama
10188,Adventure
10188,Comedy
10188,Drama
17436,Drama
17436,Crime
17436,Thriller
12572,Comedy
12572,Drama
12572,Romance
15157,Comedy
15157,Music
12162,Drama
12162,Thriller
12162,War
12837,Family
12837,Adventure
12837,Drama
11127,Adventure
11127,Science Fiction
11127,Action
13056,Action
13056,Crime
8247,Action
8247,Adventure
8247,Science Fiction
21755,Adventure
21755,Comedy
21755,Drama
21755,Romance
5038,Drama
5038,Romance
12163,Drama
12163,Romance
12177,Comedy
12177,Romance
14248,Animation
14248,Comedy
14248,Family
14248,Fantasy
14248,Horror
10199,Adventure
10199,Animation
10199,Family
8681,Action
8681,Thriller
13335,Comedy
13335,Adventure
10358,Comedy
10358,Romance
8456,Drama
8456,Action
15544,Comedy
13121,Comedy
13121,Horror
13690,Adventure
13690,Animation
13690,Comedy
13690,Family
653528,Comedy
653528,TV Movie
653528,Animation
12405,Drama
12405,Romance
14061,Drama
14061,History
14061,Romance
13256,Action
13256,Adventure
13256,Horror
13256,Science Fiction
11253,Fantasy
11253,Adventure
11253,Action
101251,Crime
13812,Horror
13812,Science Fiction
13812,Thriller
13184,Action
13184,Crime
13184,Thriller
12113,Action
12113,Drama
12113,Thriller
7461,Drama
7461,Action
7461,Thriller
7461,Crime
13027,Mystery
13027,Thriller
13027,Action
13972,Comedy
13972,Romance
11802,Animation
11802,Family
11802,Adventure
11802,Comedy
11802,Science Fiction
11631,Comedy
11631,Romance
8960,Fantasy
8960,Action
15641,Crime
15641,Horror
15641,Thriller
13387,Action
13387,Thriller
13387,Crime
14359,Drama
10665,Horror
10665,Mystery
10665,Thriller
13813,Action
13813,Drama
13813,History
13813,War
17334,Comedy
17334,Romance
13150,Crime
13150,Drama
13150,Mystery
13150,Thriller
13805,Comedy
13805,Science Fiction
252665,Family
252665,Animation
14011,Action
14011,Adventure
14011,Animation
14011,Science Fiction
14011,Family
13596,Romance
13596,Comedy
14574,Drama
14574,War
14574,History
24528,Comedy
24528,Animation
24528,Action
24528,Adventure
24528,Thriller
15044,History
15044,Drama
2309,Adventure
2309,Family
2309,Fantasy
155,Drama
155,Action
155,Crime
155,Thriller
13179,Animation
13179,Family
13179,Adventure
13179,Fantasy
16763,Crime
16763,Thriller
16763,Horror
14438,Drama
14438,Romance
9502,Action
9502,Adventure
9502,Animation
9502,Family
9502,Comedy
13223,Drama
13009,Comedy
13009,Horror
8966,Fantasy
8966,Drama
8966,Romance
14405,Comedy
14405,Family
14405,Adventure
14405,Romance
10139,History
10139,Drama
8390,Comedy
8390,Romance
10885,Horror
10885,Mystery
10885,Thriller
10661,Comedy
10661,Action
2454,Adventure
2454,Family
2454,Fantasy
14771,Comedy
7840,Adventure
7840,Action
7840,Drama
7840,Fantasy
13989,Action
13989,Adventure
13989,Crime
13989,TV Movie
7459,Family
7459,Action
7459,Adventure
7459,Comedy
