id,genre
8363,Comedy
13204,TV Movie
13204,Fantasy
13204,Animation
13204,Horror
13204,Action
13204,Thriller
13204,Science Fiction
5915,Adventure
5915,Drama
6575,Comedy
6575,Music
6575,Drama
4982,Drama
4982,Crime
3021,Horror
3021,Mystery
16962,Animation
16962,Family
16962,Fantasy
16962,Romance
14636,Action
14636,Thriller
4566,Drama
4566,Thriller
4566,Crime
14144,Family
14144,Comedy
14434,Comedy
14434,Romance
6615,Comedy
6615,Drama
6615,Romance
4638,Crime
4638,Action
4638,Comedy
559,Action
559,Adventure
559,Science Fiction
6589,Family
6589,Action
6589,Adventure
6589,Comedy
6589,Fantasy
6589,Science Fiction
10294,Horror
10294,Thriller
4349,Thriller
4349,Action
4349,Drama
11161,Drama
2062,Animation
2062,Comedy
2062,Family
2062,Fantasy
13548,Crime
13548,Horror
13548,Thriller
15071,Action
15071,Adventure
15071,Drama
15071,Thriller
16236,Drama
16236,TV Movie
4771,Crime
4771,Drama
4771,Mystery
5876,Horror
5876,Science Fiction
5876,Thriller
2310,Adventure
2310,Action
2310,Animation
13564,Horror
13564,Thriller
14223,Drama
14223,Horror
14223,Thriller
2270,Adventure
2270,Fantasy
2270,Romance
2270,Family
7485,Drama
7485,Action
7485,Thriller
38051,Drama
2503,Action
2503,Drama
2503,Mystery
2503,Thriller
14424,Comedy
14424,Romance
14424,Drama
6639,Drama
6639,Romance
3594,Thriller
3594,Mystery
3594,Crime
13161,Comedy
13161,Crime
14624,Romance
14624,Drama
14624,Family
2267,Drama
2267,Science Fiction
2267,Adventure
4170,Thriller
1949,Crime
1949,Drama
1949,Mystery
1949,Thriller
16392,Action
16392,Thriller
11172,Comedy
11172,Music
11172,Romance
11199,Action
11199,Adventure
11199,Comedy
5723,Drama
5723,Music
5723,Romance
2312,Adventure
2312,Fantasy
2312,Action
2312,Drama
4512,Action
4512,Drama
4512,Western
6477,Comedy
6477,Family
6477,Fantasy
6477,Animation
15212,Horror
15212,Science Fiction
15212,Thriller
9793,Horror
9793,Thriller
7972,Crime
7972,Drama
7972,Thriller
3902,Drama
3902,Music
