id,genre
52660,TV Movie
52660,Mystery
52660,Comedy
52660,Horror
52660,Fantasy
47090,Horror
47090,Romance
24331,Horror
24331,Science Fiction
24331,Action
32221,Drama
70984,Horror
70984,Science Fiction
443129,Crime
1541,Drama
1541,Thriller
1541,Crime
1541,Adventure
25562,Comedy
3784,Drama
3784,Romance
3784,Comedy
24734,Thriller
24734,Action
24734,Adventure
24734,Drama
22423,Drama
22423,Thriller
28859,Horror
18971,Comedy
18971,Drama
16790,Action
16790,Adventure
16790,Comedy
16790,Family
45096,Science Fiction
45096,Action
45096,Thriller
11821,Comedy
11821,Romance
41780,Crime
41780,Comedy
11175,Comedy
11175,Western
7442,Drama
7442,Crime
7442,Thriller
19065,Comedy
19065,Drama
28455,Thriller
174,Science Fiction
174,Action
174,Adventure
174,Thriller
22434,Action
22434,Comedy
41805,Crime
41805,Mystery
10337,Crime
10337,Drama
10337,Mystery
17474,Drama
17474,Family
17474,Romance
10333,Drama
10333,Romance
9292,Action
9292,Adventure
9292,Comedy
9319,Action
9319,Thriller
26291,Comedy
26291,Crime
30815,Mystery
30815,Thriller
41791,Drama
41791,Romance
20421,Comedy
20421,Family
20421,Animation
20421,Fantasy
20421,Music
41784,Adventure
41784,Drama
41784,History
23303,Comedy
12647,Crime
13571,Drama
22828,Drama
22828,Crime
27549,Action
27549,Adventure
27549,Fantasy
27549,Science Fiction
2107,Comedy
2107,Fantasy
2107,Romance
32146,Horror
32146,Thriller
21338,Action
21338,Crime
21338,Thriller
8010,Fantasy
8010,Action
8010,Adventure
8010,Thriller
11364,Romance
11364,Drama
31922,Action
31922,Thriller
31922,Romance
2071,Mystery
2071,Thriller
14022,Drama
25598,Drama
10537,Music
10537,Drama
10537,History
1633,Drama
1633,Comedy
9079,Drama
9079,Romance
8367,Action
8367,Adventure
8367,Drama
6463,Comedy
2611,Comedy
2611,Romance
12227,Action
12227,Adventure
12227,Drama
12227,Family
16096,Comedy
9546,Crime
9546,Thriller
9546,Action
9546,Drama
11504,Action
11504,Comedy
11504,Family
11504,Science Fiction
9585,Drama
9585,Thriller
10020,Romance
10020,Family
10020,Animation
10020,Fantasy
28597,Comedy
28597,Family
12186,Comedy
12186,Fantasy
12186,Romance
30694,Horror
30694,Thriller
30694,Science Fiction
14904,Drama
14904,Romance
29475,Drama
29475,Music
37307,TV Movie
37307,Western
20096,Fantasy
20096,Comedy
20096,Romance
243714,TV Movie
243714,Thriller
36421,Horror
10380,Animation
10380,Family
10380,Western
10380,Adventure
10380,Comedy
4539,Documentary
26142,Drama
26340,Action
26340,Adventure
61802,Action
61802,Crime
11498,Mystery
11498,Drama
11498,Crime
274,Crime
274,Drama
274,Thriller
35739,Action
35739,Thriller
49396,Horror
49396,Mystery
49396,TV Movie
11894,Comedy
11894,Drama
11894,Family
11894,Romance
17956,Comedy
17956,Drama
17956,Romance
10750,Action
10750,Adventure
10750,Thriller
49792,Comedy
49792,Drama
1497,Science Fiction
1497,Adventure
1497,Action
1497,Comedy
1497,Family
1483,Fantasy
1483,Horror
11933,Comedy
11933,Adventure
36630,Drama
36630,Romance
36630,Thriller
339,Comedy
339,Drama
19200,Comedy
19200,Mystery
19200,Crime
11890,Comedy
11846,Comedy
11846,Romance
71142,Action
71142,Crime
71142,Drama
71142,Thriller
15413,Comedy
15413,Family
17990,Drama
17990,Comedy
17990,Music
17990,Romance
15771,Drama
15771,Crime
123937,Documentary
123937,Comedy
879,Adventure
879,Fantasy
879,Comedy
879,Family
48448,Drama
68773,Science Fiction
68773,Action
9594,Thriller
9594,Action
9594,Crime
9594,Drama
23438,Drama
23438,Family
11663,Comedy
11663,Drama
11663,Music
34421,Action
34421,Drama
34421,Crime
416417,Mystery
416417,Drama
416417,Crime
416417,TV Movie
9595,Action
9595,Comedy
9595,War
45145,Comedy
45145,Romance
1649,Adventure
1649,Comedy
1649,Science Fiction
49410,Comedy
49410,Adventure
39875,Comedy
39875,Horror
34376,Fantasy
34376,Comedy
34376,Science Fiction
34376,Romance
32074,Action
32074,Thriller
18886,Action
18886,War
10969,Action
10969,Science Fiction
10969,TV Movie
280,Action
280,Thriller
280,Science Fiction
10174,Music
10174,Documentary
20289,Crime
20289,Drama
24789,Horror
24789,Fantasy
25330,Comedy
15026,Science Fiction
15026,Action
20704,Comedy
31225,Documentary
460954,Comedy
460954,Documentary
40740,Action
40740,Science Fiction
40740,Thriller
13697,Drama
650,Crime
650,Drama
13644,Family
13644,Drama
13644,Comedy
13122,Horror
13122,Comedy
22466,Animation
22466,Comedy
22466,Family
16270,Romance
16270,Comedy
1118292,Crime
1118292,Drama
1118292,TV Movie
1713,Drama
1713,Romance
79927,Comedy
10952,Thriller
10952,Crime
10952,Drama
21219,Action
21219,Crime
21219,Drama
21219,Thriller
2742,Crime
2742,Drama
6524,Comedy
68427,Drama
68427,Romance
37137,Comedy
37137,Crime
21811,Comedy
31633,Action
31633,Comedy
31633,Romance
31633,Thriller
31633,Drama
290,Comedy
290,Drama
40800,Horror
40800,Action
1089,Action
1089,Thriller
1089,Crime
31544,Action
51515,Drama
51515,Romance
48291,Science Fiction
48291,Horror
53896,Drama
53896,Romance
468,Drama
11284,Horror
11284,Thriller
11521,Drama
11521,Family
14667,Drama
14667,Romance
31696,Mystery
31696,Thriller
31696,Crime
137536,Drama
137536,Thriller
137536,TV Movie
10249,Action
10249,Adventure
10249,Science Fiction
10249,Family
12702,Comedy
12702,Horror
12702,Science Fiction
2297,Drama
2297,Mystery
2297,Science Fiction
16820,Action
16820,Thriller
10276,Comedy
473793,Documentary
2453,Action
2453,Thriller
59058,Comedy
59058,Drama
1358,Documentary
1406,Comedy
1406,Western
26850,Crime
26850,Thriller
14362,Action
14362,Crime
4032,Comedy
4032,Drama
11187,Horror
11187,Thriller
1598,Crime
1598,Thriller
2907,Comedy
2907,Fantasy
11384,Action
11384,Comedy
11384,Crime
52691,Animation
52691,Comedy
52691,Family
13154,Action
13154,Comedy
13154,Crime
1411,Mystery
1411,Drama
1411,Fantasy
28117,Fantasy
28117,Comedy
28117,Romance
27350,Action
27350,War
27350,Drama
27769,Horror
27769,TV Movie
2125,Action
2125,Science Fiction
2125,Thriller
501920,Crime
501920,Drama
501920,TV Movie
