id,genre
77,Mystery
77,Thriller
7093,History
7093,Drama
7093,Romance
16234,Animation
16234,Family
16234,Action
16234,Science Fiction
37588,Documentary
37588,Action
9519,Crime
9519,Drama
9519,Thriller
10876,Drama
16340,Family
16340,Animation
16340,Adventure
16340,Comedy
22230,Comedy
22230,Romance
22230,Science Fiction
1597,Comedy
1597,Romance
31067,Drama
31067,Thriller
31067,TV Movie
7290,Comedy
7290,Science Fiction
7290,Action
10687,Drama
10687,War
9532,Horror
10685,Mystery
10685,Thriller
7443,Animation
7443,Comedy
7443,Family
17908,Comedy
17908,Drama
17908,Family
9678,Comedy
9678,Fantasy
9679,Action
9679,Crime
9679,Thriller
955,Adventure
955,Action
955,Thriller
22597,Comedy
22597,Drama
22597,Romance
10647,Drama
1609,Comedy
10479,War
10479,Drama
11983,Thriller
11983,Drama
71,Drama
71,Comedy
71,Music
11978,Drama
1619,Action
1619,Crime
1619,Drama
1619,Thriller
64883,Horror
64883,Fantasy
64883,Action
3152,Comedy
3152,Horror
11398,Crime
11398,Action
11398,Adventure
16187,Animation
16187,Family
16187,Comedy
16187,Science Fiction
16187,Adventure
2067,Science Fiction
2067,Adventure
2067,Mystery
9456,Action
9456,Thriller
9456,Crime
9456,Fantasy
9456,Mystery
9456,Horror
10642,Comedy
10642,Romance
8358,Adventure
8358,Drama
11004,Comedy
11004,Drama
10468,Comedy
10468,Drama
55888,Crime
55888,Drama
55888,Horror
55888,Thriller
10481,Family
10481,Comedy
14181,Crime
14181,Drama
14181,Thriller
29572,Romance
29572,Drama
29572,Music
29572,War
16225,Action
16225,Adventure
16225,Animation
16225,Fantasy
16225,Science Fiction
10873,Drama
10873,Horror
9285,Comedy
9285,Adventure
26245,TV Movie
26245,Horror
9871,Fantasy
9871,Horror
40466,Horror
7450,Animation
7450,Action
7450,Science Fiction
7450,Family
7450,Adventure
10480,Comedy
10480,Crime
10480,Thriller
98,Action
98,Drama
98,Adventure
8843,Horror
8843,Science Fiction
8843,Thriller
1907,Drama
1907,Adventure
1907,Romance
1907,Thriller
14736,Comedy
14736,Drama
14736,Romance
13930,Animation
13930,Family
13930,Comedy
28031,Romance
28031,Drama
92208,TV Movie
92208,Comedy
92208,Family
92208,Fantasy
92208,Horror
10035,Comedy
10035,Drama
10035,Romance
10394,Action
10394,Drama
10394,Thriller
12597,Horror
12597,Mystery
12597,Fantasy
5551,Action
5551,Adventure
5551,Thriller
16888,Comedy
10383,Horror
10383,Thriller
10383,Drama
9791,Crime
9791,Drama
16,Drama
16,Crime
1493,Comedy
1493,Crime
1493,Action
107,Crime
107,Comedy
29076,Action
29076,Comedy
29076,Romance
29076,Thriller
12619,Horror
12619,Mystery
12619,Thriller
10783,Comedy
10783,Crime
36234,Drama
21991,Comedy
21991,Drama
1900,Thriller
1900,Drama
1900,Crime
462,Drama
18041,Mystery
18041,Thriller
3536,War
3536,Action
3536,Adventure
9741,Thriller
9741,Drama
9741,Mystery
10637,Drama
10569,Comedy
10569,Crime
11688,Adventure
11688,Animation
11688,Comedy
11688,Family
11688,Fantasy
10597,Music
10597,Comedy
14295,Drama
37302,Drama
37302,Fantasy
37302,Science Fiction
37302,Thriller
25128,Comedy
25128,Drama
25128,Romance
10391,Drama
10391,Horror
10391,Thriller
10391,Crime
134,Adventure
134,Comedy
134,Crime
11531,Mystery
11531,Thriller
11531,Horror
10559,Science Fiction
10559,Thriller
2787,Thriller
2787,Science Fiction
2787,Action
25520,Drama
25520,Romance
11849,Drama
11849,Adventure
11849,Fantasy
5994,Comedy
5994,Drama
5994,Romance
5994,Fantasy
243,Drama
243,Comedy
243,Romance
243,Music
11478,Crime
11478,Drama
11478,Thriller
32458,Comedy
479,Action
479,Adventure
479,Crime
479,Thriller
37722,Mystery
37722,Drama
37722,Romance
8452,Science Fiction
8452,Action
8452,Mystery
8452,Drama
12211,Action
12211,Adventure
12211,Fantasy
889,Comedy
889,Family
889,Romance
6521,Drama
6521,Thriller
25293,Crime
25293,Drama
25293,Mystery
25293,Thriller
25293,TV Movie
10567,Animation
10567,Family
10567,Adventure
21355,Drama
21355,Romance
21355,Western
4247,Comedy
1069669,Fantasy
1069669,Animation
1069669,Family
1069669,Comedy
1069669,Science Fiction
8870,Thriller
8870,Action
8870,Science Fiction
20067,Drama
20067,Romance
13526,Mystery
13526,Drama
13526,Thriller
2024,Drama
2024,History
2024,War
2024,Action
10577,Thriller
10577,Horror
10577,Action
10577,Fantasy
4327,Action
4327,Adventure
4327,Comedy
4327,Crime
4327,Thriller
10562,Thriller
10562,Crime
10562,Drama
166899,Crime
166899,Drama
166899,TV Movie
8871,Family
8871,Comedy
8871,Fantasy
8859,Comedy
8859,Romance
641,Crime
641,Drama
10416,Comedy
10416,Drama
10416,Romance
10416,Science Fiction
4244,Fantasy
4244,Comedy
4244,Family
5833,Animation
5833,Family
5833,Fantasy
327,Crime
327,Drama
327,Thriller
206053,Drama
9600,Crime
9600,Comedy
10560,Drama
10560,Music
6282,Comedy
6282,Drama
6282,Music
6282,Romance
16110,Animation
16110,Drama
16110,Family
36968,TV Movie
36968,Family
36968,Comedy
36968,Fantasy
48246,Family
48246,Fantasy
48246,Comedy
48246,Animation
48246,Music
10429,Thriller
19419,Action
19419,Comedy
5458,Drama
1831,Comedy
1831,Drama
1831,Romance
20770,Comedy
20770,Romance
12107,Fantasy
12107,Comedy
12107,Romance
12107,Science Fiction
24476,Family
24476,Comedy
2069,Comedy
2069,Crime
786,Drama
786,Music
13966,Comedy
13966,Romance
30628,Animation
30628,Family
30628,History
15655,Animation
15655,Family
15655,Comedy
276470,Drama
14629,Comedy
14629,Drama
14629,Romance
14629,Fantasy
19457,Crime
19457,Drama
19457,Thriller
1359,Thriller
1359,Drama
1359,Crime
10471,Comedy
18011,Horror
18011,Comedy
87309,Drama
87309,Comedy
87309,TV Movie
1588,Comedy
8584,Adventure
8584,Action
8584,Comedy
8584,Western
20410,Animation
20410,Family
20410,Comedy
20410,Mystery
20410,Science Fiction
71887,TV Movie
71887,Family
71887,Comedy
3981,Comedy
3981,Romance
2123,Comedy
4234,Horror
4234,Mystery
2133,Action
2133,Adventure
2133,Drama
2133,Thriller
2655,Drama
2655,Horror
2655,Mystery
2655,Thriller
24470,Action
24470,Comedy
24470,Drama
24470,Western
24100,Family
24100,Adventure
24100,Comedy
24100,Fantasy
2085,Action
2085,Crime
2085,Thriller
13785,Comedy
10501,Family
10501,Adventure
10501,Animation
10501,Comedy
10501,Fantasy
16366,Family
16366,Animation
16366,Fantasy
15653,Animation
15653,Family
15653,Comedy
1163,Drama
1163,TV Movie
44756,Animation
44756,Comedy
44756,TV Movie
10461,Action
10461,Drama
10461,Thriller
10461,Crime
55101,Crime
55101,Drama
55101,Thriller
24102,Adventure
24102,Animation
24102,Drama
24102,Family
24664,Comedy
24664,Drama
392,Comedy
392,Drama
392,Romance
4226,Comedy
