id,genre
35977,Horror
35977,Fantasy
35977,Thriller
2054,Drama
2054,Music
12106,Western
12106,Action
397,Comedy
397,Romance
10329,Action
10329,Adventure
10329,Science Fiction
9061,Action
9061,Drama
9061,Mystery
9061,Thriller
197,Action
197,Drama
197,History
197,War
1775,Comedy
949,Action
949,Crime
949,Drama
9102,Horror
9102,Science Fiction
9102,War
11381,Comedy
8963,Thriller
8963,Action
8963,Drama
9089,Comedy
9089,Drama
9089,Romance
14819,Family
14819,Comedy
35196,Drama
35196,Romance
55676,Documentary
5894,Comedy
10474,Drama
10474,Crime
9066,Family
9066,Comedy
8973,Horror
8973,Fantasy
8973,Drama
1572,Action
1572,Thriller
48781,Thriller
48781,Romance
37141,Drama
37141,Thriller
568,Drama
568,History
37237,Action
37237,Drama
37237,Thriller
37237,TV Movie
9271,Action
9271,Crime
9271,Science Fiction
9271,Thriller
11780,Adventure
11780,History
11780,Drama
11780,Action
11780,War
9073,Family
9073,Adventure
9073,Drama
9073,Comedy
9071,Comedy
807,Crime
807,Mystery
807,Thriller
9273,Crime
9273,Comedy
9273,Adventure
9501,Action
9501,Crime
38884,War
38884,Drama
38884,History
13552,Comedy
13552,Crime
13552,Drama
13552,Romance
26258,Adventure
26258,Family
26258,Comedy
26258,Action
40490,Comedy
40490,Family
2086,Thriller
2086,Crime
2086,Action
9312,Action
9312,Fantasy
12665,Drama
12665,Fantasy
8839,Fantasy
8839,Comedy
8839,Family
8391,Drama
8391,Romance
