id,genre
57718,Animation
57718,Action
57718,Comedy
57718,Family
44943,Science Fiction
44943,Action
49730,Thriller
49730,Drama
49730,Fantasy
49730,Mystery
49730,Horror
70006,Drama
70006,Action
51209,Action
51209,Crime
51209,Thriller
51209,Drama
55721,Comedy
55721,Romance
483898,Documentary
65218,Drama
65218,Comedy
65218,TV Movie
38321,Action
38321,Fantasy
38321,Horror
38321,Thriller
65754,Thriller
65754,Crime
65754,Mystery
38684,Drama
38684,Romance
52449,Comedy
74465,Drama
74465,Comedy
74465,Family
59440,Drama
59440,Action
81003,Animation
81003,Action
81003,Comedy
45243,Comedy
58574,Adventure
58574,Action
58574,Crime
58574,Mystery
71859,Drama
71859,Thriller
47327,Fantasy
47327,Thriller
47327,Action
47327,Crime
49444,Animation
49444,Family
49444,Comedy
49849,Action
49849,Science Fiction
49849,Thriller
49849,Western
23514,Comedy
23514,Drama
51828,Drama
51828,Romance
60405,Family
60405,Music
62206,Action
62206,Adventure
62206,Comedy
91417,Animation
91417,Comedy
91417,Adventure
91417,Family
38322,Crime
38322,Comedy
38322,Action
72571,Horror
72571,Mystery
49530,Action
49530,Thriller
49530,Science Fiction
49520,Comedy
72213,Drama
58767,War
58767,Action
58767,Thriller
58767,Drama
38050,Science Fiction
38050,Thriller
38050,Romance
62835,Action
62835,Thriller
62835,Crime
62835,Drama
59860,Adventure
59860,Comedy
59860,Romance
12445,Fantasy
12445,Adventure
59108,Action
59108,Comedy
51540,Comedy
51540,Crime
75623,Horror
77949,Horror
77949,Thriller
77949,Mystery
43959,Family
43959,Drama
48171,Drama
48171,Thriller
48171,Horror
57737,Animation
57737,Family
57737,Fantasy
63492,Comedy
63492,Romance
79379,Fantasy
79379,Animation
79379,Action
79379,Comedy
79379,Family
64328,Comedy
64328,Family
64328,Music
38319,Comedy
38319,Fantasy
38319,Adventure
38319,Action
73456,Family
73456,Animation
73456,Fantasy
62215,Drama
62215,Science Fiction
44826,Adventure
44826,Drama
44826,Family
79218,Animation
79218,Family
79218,TV Movie
62837,Drama
62837,Family
51999,Drama
51999,Science Fiction
51999,Romance
71254,Action
71254,Thriller
71254,Science Fiction
41630,Comedy
41630,Romance
50014,Drama
49021,Action
49021,Adventure
49021,Thriller
75900,Drama
75900,Romance
65291,Action
65291,Adventure
65291,Animation
65291,Science Fiction
65291,Drama
61791,Thriller
61791,Action
61791,Drama
61791,Science Fiction
57431,Comedy
60935,Horror
60935,Science Fiction
60935,Mystery
74997,Drama
74997,Horror
74997,Crime
56288,Family
56288,Comedy
56288,Action
44896,Animation
44896,Comedy
44896,Family
44896,Western
44896,Adventure
46529,Action
46529,Thriller
46529,Science Fiction
46529,Adventure
39538,Drama
39538,Thriller
39538,Science Fiction
80591,Drama
80591,Romance
38356,Action
38356,Science Fiction
38356,Adventure
51876,Thriller
51876,Mystery
51876,Science Fiction
82743,Comedy
82743,Horror
69735,Action
69735,Animation
69735,Crime
23629,Action
23629,Fantasy
23629,Thriller
57157,Comedy
57157,Drama
50348,Crime
50348,Drama
50348,Thriller
59436,Fantasy
59436,Comedy
59436,Romance
39513,Adventure
39513,Comedy
39513,Science Fiction
10195,Adventure
10195,Fantasy
10195,Action
