id,genre
48309,Horror
48309,Thriller
28370,Comedy
28370,Fantasy
28370,Romance
28370,Science Fiction
21793,Animation
21793,Family
21793,Adventure
21793,Comedy
21793,Music
32076,Horror
32076,Mystery
32076,Thriller
30890,Comedy
30890,Music
62132,Horror
62132,Comedy
40634,Drama
982948,Documentary
26827,Comedy
26827,Romance
28605,Horror
28605,Comedy
13446,Comedy
13446,Drama
15143,Drama
15143,Romance
19209,Adventure
19209,Drama
78146,Comedy
78146,Crime
78146,Horror
708,Action
708,Adventure
708,Thriller
89394,Horror
89394,Science Fiction
5548,Action
5548,Thriller
5548,Science Fiction
6069,Comedy
6069,Fantasy
25678,Action
26371,Drama
26371,Romance
14499,Adventure
14499,Drama
14499,Fantasy
14499,Family
14499,Mystery
40962,Drama
17421,Animation
17421,Action
17421,Science Fiction
17421,Family
2609,Comedy
39045,Animation
39045,Adventure
39045,Family
18935,Comedy
18935,Family
59558,Action
59558,Crime
59558,Music
14464,Comedy
15785,Action
15785,Adventure
15785,Science Fiction
67307,Drama
67307,Romance
37530,Fantasy
37530,Horror
37530,Comedy
32058,Comedy
32058,Romance
32058,Science Fiction
26011,Action
26011,Adventure
131726,Animation
131726,Fantasy
131726,Adventure
131726,Action
131726,Family
11496,Action
11496,Adventure
11496,Comedy
11496,Western
6917,Horror
6917,Fantasy
40752,Comedy
21151,Comedy
21151,Horror
21151,Romance
865,Action
865,Science Fiction
865,Thriller
865,Crime
2608,Comedy
2608,Fantasy
19324,Comedy
27786,Action
27786,Adventure
27786,Science Fiction
1825,Action
1825,Drama
31127,Action
31127,Science Fiction
28264,Horror
28264,Thriller
2493,Adventure
2493,Family
2493,Fantasy
2493,Comedy
2493,Romance
22172,Comedy
22172,Horror
60631,Thriller
60631,Crime
60631,Drama
50719,Comedy
50719,Horror
801,Comedy
801,Drama
801,War
96,Action
96,Comedy
96,Crime
10673,Crime
10673,Drama
14367,Comedy
49712,Drama
49712,Thriller
38921,Crime
38921,Comedy
8989,Comedy
8989,Family
8989,Fantasy
8989,Drama
282040,TV Movie
282040,Western
746,Drama
746,History
27342,Action
27342,Thriller
44801,Comedy
44801,Science Fiction
28070,Action
28070,Comedy
28070,Horror
26263,Crime
26263,Action
28448,Drama
28448,History
28448,Western
10896,Comedy
10896,Drama
27551,Adventure
27551,Fantasy
27551,Action
35151,Fantasy
35151,Comedy
35151,Romance
26677,Horror
26677,Comedy
26677,Fantasy
10110,Drama
10110,History
10110,War
45878,Horror
45878,Comedy
24276,Drama
24276,History
18410,Drama
18410,Comedy
46975,TV Movie
46975,Drama
46975,Family
25155,Horror
25155,Thriller
36868,Animation
36868,Family
36868,Science Fiction
36868,TV Movie
82315,Horror
12506,Drama
40724,Family
40724,Drama
40724,Romance
12704,Comedy
12704,Adventure
12704,Music
31650,Drama
31650,Romance
31650,Thriller
27740,Horror
27740,Comedy
378,Comedy
378,Crime
46976,Comedy
46976,Drama
46976,Romance
10072,Horror
10072,Thriller
10072,Fantasy
580,Adventure
580,Thriller
580,Horror
76240,Documentary
635,Horror
635,Mystery
