id,genre
362753,Thriller
362753,Mystery
53224,Animation
53224,Comedy
28696,Drama
53581,Comedy
53581,Music
224921,Comedy
224921,Romance
43355,Adventure
43341,Science Fiction
14580,Crime
14580,Thriller
132269,Adventure
37198,Adventure
37198,Thriller
37198,Drama
33472,Comedy
33472,Science Fiction
759,Comedy
759,Romance
10297,Comedy
10297,Romance
43354,Romance
43354,Comedy
43354,Drama
76258,Action
76258,Adventure
76258,Drama
10693,Animation
10693,Family
10693,Adventure
10693,Fantasy
226689,Drama
36330,Mystery
36330,Thriller
182805,Documentary
182805,War
242443,Comedy
242443,Music
34082,Comedy
63858,Drama
63858,Romance
64851,Adventure
64851,Drama
64851,History
3023,Comedy
3023,Horror
3023,Science Fiction
43342,Drama
43342,Horror
43342,Science Fiction
43356,Western
66883,Animation
20424,Science Fiction
20424,Horror
41018,Crime
41018,Drama
41018,Mystery
41018,Thriller
46011,Comedy
46011,Music
46011,Romance
67593,Animation
67593,Comedy
43343,Music
43343,Comedy
43343,Romance
18019,Drama
18019,History
108252,Drama
108252,Comedy
108252,Romance
93562,Western
63861,Adventure
63861,Western
33924,Crime
33924,Drama
43353,Science Fiction
43353,Horror
176411,Western
43192,Drama
43192,Romance
43192,History
29376,Music
29376,Comedy
29376,Romance
43193,Music
43193,Comedy
43193,Romance
49327,Adventure
49327,Action
49327,Drama
25955,Thriller
25955,Crime
67409,Animation
67409,Comedy
67409,Science Fiction
154060,Western
235817,Animation
235817,Comedy
279438,Drama
279438,Romance
43350,Romance
43350,Drama
43350,Music
109239,Comedy
183841,Horror
183841,Drama
20621,Drama
20621,Thriller
184120,Western
184120,Adventure
43351,Action
43351,Western
116536,Thriller
116536,Mystery
173691,Comedy
151430,Animation
151430,Comedy
151430,Family
16914,Drama
16914,History
16914,War
24018,Drama
68986,Animation
68986,Comedy
68986,Music
83099,Western
40165,Drama
40165,Romance
109539,Comedy
109539,Drama
189885,Romance
189885,Western
189885,Drama
146004,Romance
146004,Adventure
146004,Action
146004,Western
350806,History
350806,Adventure
36554,War
36554,Action
31560,Mystery
31560,Crime
31560,Thriller
74772,Drama
72471,Western
71839,Comedy
71839,Romance
34752,Drama
41468,Western
158359,Western
22734,Adventure
22734,Drama
1938,Drama
1938,Crime
73553,Action
73553,Adventure
89158,Drama
89158,Romance
89158,Western
6529,Western
1140786,History
85367,Crime
52365,Comedy
52365,Romance
44711,Drama
44711,History
44711,Romance
40577,Adventure
40577,Drama
102091,Comedy
102091,Drama
102091,War
292189,Romance
292189,Music
19957,Romance
19957,Action
19957,Adventure
19957,Fantasy
19957,Drama
35073,Drama
35073,Horror
35073,Science Fiction
20442,Western
316101,Western
171297,Fantasy
171297,Comedy
359038,Western
19997,Thriller
19997,Crime
83659,Mystery
83659,Crime
83659,Thriller
69096,Animation
69096,Comedy
127401,Horror
127401,Animation
127401,Crime
80806,Action
80806,Drama
80806,War
22733,Adventure
22733,Comedy
24381,Comedy
36949,Crime
185249,Action
185249,Crime
16535,Drama
16535,Romance
148356,Animation
148356,Comedy
91245,Drama
91245,Romance
91245,War
119904,Drama
171878,Adventure
95977,Western
161048,Adventure
161048,Drama
161048,Western
38808,Western
128851,Western
38388,Comedy
110116,Adventure
110116,Comedy
110116,Romance
110116,War
113225,Western
65489,Drama
65489,War
65489,History
68620,Animation
68620,Comedy
32089,Animation
283329,Drama
283329,War
672654,Action
672654,Adventure
672654,Romance
199445,Drama
46709,Animation
111625,Music
111625,Romance
47173,Adventure
47173,Drama
47173,Romance
41462,Thriller
41462,Crime
29912,Drama
29912,History
52620,Drama
52620,Family
14117,Comedy
14117,Music
14117,Romance
14117,Western
165229,Animation
21594,Crime
