id,genre
3587,Fantasy
3587,Comedy
3587,Family
11229,Comedy
11229,Crime
11229,Thriller
9294,Drama
9294,Romance
9294,Science Fiction
9294,Fantasy
112973,Adventure
112973,Comedy
112973,Drama
112973,Romance
27770,Horror
58985,Comedy
58985,Drama
58985,Music
2074,Comedy
11412,Crime
11412,Action
11412,Mystery
11412,Thriller
8766,Horror
8766,Science Fiction
9450,Comedy
9450,Romance
9450,Drama
47907,Comedy
47907,Drama
11228,Action
11228,Adventure
11228,Thriller
42314,Documentary
10478,Comedy
10478,Romance
9095,Drama
9095,Horror
9095,Thriller
9268,Action
9268,Drama
9268,Mystery
9268,Thriller
10861,Action
10861,Thriller
23449,Comedy
35203,TV Movie
35203,Drama
954,Adventure
954,Action
954,Thriller
10280,Fantasy
10280,Horror
47333,Drama
47333,Romance
21539,Family
21539,Fantasy
21539,Drama
21539,Comedy
21539,Romance
10874,Action
10874,Adventure
10874,Family
10874,Comedy
10874,Music
10684,Drama
10684,Thriller
10684,Mystery
10684,War
10690,Comedy
10690,Science Fiction
10690,Thriller
10690,Adventure
2300,Family
2300,Animation
2300,Comedy
2300,Science Fiction
75,Comedy
75,Fantasy
75,Science Fiction
819,Crime
819,Drama
819,Thriller
7095,Comedy
7095,Family
7095,Drama
3595,Action
3595,Thriller
602,Action
602,Adventure
602,Science Fiction
28121,Comedy
28121,Thriller
28121,Crime
28121,Romance
10723,Comedy
10723,Crime
10723,Action
10938,Comedy
10938,Drama
10938,Romance
11159,Drama
10535,Comedy
10535,Action
461600,Adventure
461600,Animation
461600,Fantasy
10534,Drama
10534,Adventure
549,Drama
549,History
36915,Drama
36915,Mystery
36915,Thriller
31908,Drama
16233,Comedy
16233,Drama
16233,Romance
16233,Action
16233,Fantasy
16233,Horror
16233,Mystery
9536,Comedy
1630,Drama
18550,Action
653018,Drama
653018,War
653018,TV Movie
12241,Comedy
12241,Crime
12241,Thriller
499998,TV Movie
499998,Comedy
499998,Drama
18220,Drama
18220,Romance
18220,Thriller
11238,Adventure
11238,Animation
11238,Family
58770,Drama
58770,Thriller
12123,Science Fiction
12123,Action
12123,Drama
12123,Thriller
3179,Animation
3179,Comedy
