id,genre
189,Crime
189,Action
189,Thriller
260346,Thriller
260346,Action
200505,Drama
102382,Action
102382,Adventure
102382,Science Fiction
145220,Comedy
145220,Adventure
145220,Crime
145220,Family
152760,War
152760,Drama
152760,History
152760,Action
76649,Action
76649,Adventure
76649,History
76649,Romance
76649,Drama
136797,Action
136797,Crime
136797,Drama
136797,Thriller
242643,Thriller
242643,Animation
242643,Action
242643,Crime
276902,Crime
276902,Drama
276902,Mystery
276902,Thriller
218836,Animation
218836,Comedy
218836,Adventure
218836,Family
241771,Romance
241771,Drama
245891,Action
245891,Thriller
196867,Comedy
196867,Drama
196867,Family
187017,Crime
187017,Comedy
187017,Action
244786,Drama
244786,Music
259072,Horror
262543,Thriller
262543,Science Fiction
487186,Science Fiction
487186,Action
487186,Adventure
241239,Crime
241239,Drama
241239,Thriller
257117,Horror
257117,Thriller
195589,Comedy
53182,Action
53182,Drama
53182,War
157353,Thriller
157353,Science Fiction
157353,Drama
157353,Mystery
226857,Drama
226857,Romance
289720,Action
289720,Adventure
546726,Drama
546726,Romance
141043,Comedy
141043,Drama
169917,Crime
169917,Drama
169917,Mystery
169917,Thriller
240483,Science Fiction
240483,Adventure
240483,Action
302666,Drama
302666,Adventure
302666,Action
157350,Action
157350,Adventure
157350,Science Fiction
122917,Action
122917,Adventure
122917,Fantasy
252680,Comedy
124905,Action
124905,Drama
124905,Science Fiction
284276,Drama
180296,Comedy
246080,Adventure
246080,Drama
246080,Thriller
154400,Drama
154400,Crime
184345,Comedy
184345,Horror
210577,Mystery
210577,Thriller
210577,Drama
259611,Western
259611,Drama
242224,Drama
242224,Horror
97370,Thriller
97370,Science Fiction
97370,Drama
112454,Horror
112454,Thriller
147441,Adventure
147441,Drama
147441,Action
157336,Adventure
157336,Drama
157336,Science Fiction
332662,Thriller
332662,Horror
332662,Science Fiction
205596,History
205596,Drama
205596,Thriller
205596,War
102651,Fantasy
102651,Adventure
102651,Action
102651,Family
102651,Romance
184346,Thriller
184346,Crime
184346,Horror
242582,Crime
242582,Drama
242582,Thriller
222935,Romance
222935,Drama
190859,War
190859,Action
249164,Drama
241855,Horror
241855,Romance
241855,Science Fiction
252178,Thriller
252178,Action
252178,Drama
252178,War
